k8,k16,b4,e11,l1,b5,b2b,d2,j2,survey_year,firm_age,log_size,log_sales,survey_year_cat,target_formal_credit,target_applied_credit,k82a,k162a,k162b
no,no,no,no,7.0,2010.0,0.0,1500000.0,0.0,2016,6.0,2.0794415416798357,14.220976332738882,2016,0.0,0.0,,,
no,no,no,yes,9.0,2008.0,0.0,285000.0,0.0,2016,8.0,2.302585092994046,12.560247968016562,2016,0.0,0.0,,,
no,no,no,no,17.0,2013.0,0.0,3000000.0,0.0,2016,3.0,2.8903717578961645,14.914123179965662,2016,0.0,0.0,,,
no,no,no,no,5.0,2013.0,0.0,600000.0,0.0,2016,3.0,1.791759469228055,13.304686600863562,2016,0.0,0.0,,,
yes,no,no,no,13.0,1951.0,0.0,180000.0,0.0,2016,65.0,2.6390573296152584,12.100717685412471,2016,1.0,0.0,,,
no,no,,yes,8.0,2008.0,0.0,,0.0,2016,8.0,2.1972245773362196,,2016,0.0,0.0,,,
no,no,no,yes,20.0,2008.0,0.0,1630000.0,3.0,2016,8.0,3.044522437723423,14.30409118627969,2016,0.0,0.0,,,
no,no,no,yes,400.0,1991.0,100.0,,0.0,2016,25.0,5.993961427306569,,2016,0.0,0.0,,,
yes,no,no,no,700.0,1998.0,50.0,50000000.0,0.0,2016,18.0,6.55250788703459,17.72753358339242,2016,1.0,0.0,,,
no,no,no,no,6.0,1996.0,0.0,,0.0,2016,20.0,1.9459101490553132,,2016,0.0,0.0,,,
no,no,no,no,6.0,2010.0,0.0,2100000.0,100.0,2016,6.0,1.9459101490553132,14.557448378884015,2016,0.0,0.0,,,
yes,no,,yes,5.0,2008.0,0.0,183000.0,0.0,2016,8.0,1.791759469228055,12.117246896289503,2016,1.0,0.0,,,
no,no,no,yes,60.0,1986.0,0.0,,0.0,2016,30.0,4.110873864173311,,2016,0.0,0.0,,,
no,no,,no,5.0,1983.0,0.0,13000000.0,10.0,2016,33.0,1.791759469228055,16.380459992348886,2016,0.0,0.0,,,
no,no,,no,40.0,1981.0,0.0,9000000.0,7.0,2016,35.0,3.713572066704308,16.012735246411598,2016,0.0,0.0,,,
no,no,no,,6.0,2015.0,0.0,,0.0,2016,1.0,1.9459101490553132,,2016,0.0,0.0,,,
no,no,,yes,77.0,1982.0,0.0,7000000.0,0.0,2016,34.0,4.356708826689592,15.76142084987672,2016,0.0,0.0,,,
,no,no,no,109.0,2009.0,0.0,27040981.0,70.0,2016,7.0,4.700480365792417,17.112864125047654,2016,,0.0,,,
no,no,yes,no,70.0,1981.0,0.0,17800000.0,50.0,2016,35.0,4.2626798770413155,16.694709071442087,2016,0.0,0.0,,,
no,yes,no,yes,5.0,2012.0,0.0,280000.0,0.0,2016,4.0,1.791759469228055,12.54254845357358,2016,0.0,1.0,,,
no,no,no,yes,12.0,1997.0,0.0,66000000.0,10.0,2016,19.0,2.5649493574615367,18.005165315142214,2016,0.0,0.0,,,
no,no,no,no,20.0,2007.0,100.0,8000000.0,0.0,2016,9.0,3.044522437723423,15.894952224644102,2016,0.0,0.0,,,
no,no,no,yes,5.0,1805.0,0.0,350000.0,0.0,2016,,1.791759469228055,12.765691290604371,2016,0.0,0.0,,,
no,no,no,yes,30.0,1983.0,0.0,5000000.0,0.0,2016,33.0,3.4339872044851463,15.424948670398354,2016,0.0,0.0,,,
no,no,no,no,5.0,1991.0,0.0,125000.0,0.0,2016,25.0,1.791759469228055,11.736077016252437,2016,0.0,0.0,,,
no,no,no,yes,25.0,2003.0,0.0,5000000.0,0.0,2016,13.0,3.258096538021482,15.424948670398354,2016,0.0,0.0,,,
no,no,no,no,120.0,1978.0,0.0,5400000.0,0.0,2016,38.0,4.795790545596741,15.501909696719672,2016,0.0,0.0,,,
no,no,,no,150.0,1988.0,0.0,3200000.0,5.0,2016,28.0,5.017279836814924,14.978661680269907,2016,0.0,0.0,,,
no,no,,no,20.0,1983.0,0.0,500000.0,20.0,2016,33.0,3.044522437723423,13.122365377402328,2016,0.0,0.0,,,
no,no,no,yes,17.0,1995.0,0.0,12000000.0,10.0,2016,21.0,2.8903717578961645,16.300417291085605,2016,0.0,0.0,,,
no,no,no,yes,19.0,,0.0,,100.0,2016,,2.995732273553991,,2016,0.0,0.0,,,
no,no,no,yes,80.0,1981.0,0.0,12000000.0,20.0,2016,35.0,4.394449154672439,16.300417291085605,2016,0.0,0.0,,,
no,no,no,no,10.0,1990.0,0.0,1800000.0,0.0,2016,26.0,2.3978952727983707,14.403297778421795,2016,0.0,0.0,,,
no,no,no,no,80.0,1990.0,0.0,,30.0,2016,26.0,4.394449154672439,,2016,0.0,0.0,,,
yes,no,no,yes,100.0,1998.0,0.0,27000000.0,0.0,2016,18.0,4.61512051684126,17.11134746100564,2016,1.0,0.0,,,
no,no,no,yes,100.0,1989.0,51.0,,0.0,2016,27.0,4.61512051684126,,2016,0.0,0.0,,,
no,no,no,yes,90.0,1985.0,0.0,,0.0,2016,31.0,4.51085950651685,,2016,0.0,0.0,,,
no,no,yes,no,12.0,1977.0,0.0,,100.0,2016,39.0,2.5649493574615367,,2016,0.0,0.0,,,
no,no,,no,35.0,1946.0,0.0,1900000.0,0.0,2016,70.0,3.58351893845611,14.45736497045232,2016,0.0,0.0,,,
no,no,no,yes,7.0,2013.0,0.0,350000.0,10.0,2016,3.0,2.0794415416798357,12.765691290604371,2016,0.0,0.0,,,
yes,yes,no,no,600.0,1963.0,0.0,128000000.0,0.0,2016,53.0,6.398594934535208,18.667540829696392,2016,1.0,1.0,,,
no,no,no,yes,6.0,2002.0,0.0,200000.0,0.0,2016,14.0,1.9459101490553132,12.206077645517674,2016,0.0,0.0,,,
no,no,no,no,16.0,1985.0,0.0,1600000.0,0.0,2016,31.0,2.833213344056216,14.285514812209815,2016,0.0,0.0,,,
no,no,no,no,24.0,1998.0,0.0,1500000.0,0.0,2016,18.0,3.2188758248682006,14.220976332738882,2016,0.0,0.0,,,
no,no,no,no,18.0,2000.0,0.0,500000.0,0.0,2016,16.0,2.9444389791664403,13.122365377402328,2016,0.0,0.0,,,
no,no,no,,,2001.0,0.0,,50.0,2016,15.0,,,2016,0.0,0.0,,,
yes,no,no,yes,260.0,2007.0,0.0,198000000.0,0.0,2016,9.0,5.564520407322694,19.103777593709314,2016,1.0,0.0,,,
no,no,no,no,280.0,1995.0,0.0,,80.0,2016,21.0,5.638354669333745,,2016,0.0,0.0,,,
no,no,,no,6.0,1995.0,0.0,5000000.0,,2016,21.0,1.9459101490553132,15.424948670398354,2016,0.0,0.0,,,
no,no,no,no,120.0,2001.0,0.0,180000000.0,100.0,2016,15.0,4.795790545596741,19.00846741441004,2016,0.0,0.0,,,
no,no,no,yes,5.0,2002.0,0.0,,0.0,2016,14.0,1.791759469228055,,2016,0.0,0.0,,,
yes,yes,no,yes,1480.0,1984.0,0.0,250000000.0,0.0,2016,32.0,7.300472814267799,19.33697147982652,2016,1.0,1.0,,,
no,no,yes,yes,10.0,2002.0,0.0,1900000.0,80.0,2016,14.0,2.3978952727983707,14.45736497045232,2016,0.0,0.0,,,
no,no,no,yes,80.0,1981.0,0.0,8000000.0,0.0,2016,35.0,4.394449154672439,15.894952224644102,2016,0.0,0.0,,,
no,no,yes,no,41.0,2006.0,0.0,26000000.0,5.0,2016,10.0,3.7376696182833684,17.073607134447293,2016,0.0,0.0,,,
no,no,no,no,120.0,2007.0,0.0,3784800.0,0.0,2016,9.0,4.795790545596741,15.146503867513795,2016,0.0,0.0,,,
no,no,,no,77.0,1981.0,0.0,,5.0,2016,35.0,4.356708826689592,,2016,0.0,0.0,,,
yes,no,,yes,109.0,1995.0,10.0,17000000.0,7.0,2016,21.0,4.700480365792417,16.648723960844016,2016,1.0,0.0,,,
yes,no,no,yes,300.0,2001.0,0.0,30000000.0,0.0,2016,15.0,5.707110264748875,17.216707972959764,2016,1.0,0.0,,,
yes,yes,no,yes,120.0,1985.0,0.0,37850000.0,10.0,2016,31.0,4.795790545596741,17.449141564267812,2016,1.0,1.0,,,
no,no,no,no,80.0,1994.0,0.0,,0.0,2016,22.0,4.394449154672439,,2016,0.0,0.0,,,
no,no,no,no,53.0,1994.0,0.0,168000000.0,0.0,2016,22.0,3.9889840465642745,18.939474543319914,2016,0.0,0.0,,,
no,no,no,no,12.0,2012.0,0.0,190000.0,10.0,2016,4.0,2.5649493574615367,12.154784614286667,2016,0.0,0.0,,,
yes,no,,yes,25.0,1966.0,0.0,900000.0,0.0,2016,50.0,3.258096538021482,13.710151153416941,2016,1.0,0.0,,,
no,no,no,yes,28.0,1991.0,0.0,850000.0,0.0,2016,25.0,3.367295829986474,13.652992804936396,2016,0.0,0.0,,,
no,no,,no,50.0,1979.0,0.0,18000000.0,10.0,2016,37.0,3.9318256327243257,16.705882371415992,2016,0.0,0.0,,,
no,no,no,no,6.0,1970.0,0.0,4680000.0,20.0,2016,46.0,1.9459101490553132,15.35880888156902,2016,0.0,0.0,,,
no,no,,yes,130.0,1977.0,0.0,8800000.0,0.0,2016,39.0,4.875197323201151,15.990262393084793,2016,0.0,0.0,,,
no,no,no,no,32.0,1997.0,0.0,2500000.0,0.0,2016,19.0,3.4965075614664802,14.731801689838349,2016,0.0,0.0,,,
no,no,yes,no,22.0,1984.0,0.0,3000000.0,100.0,2016,32.0,3.1354942159291497,14.914123179965662,2016,0.0,0.0,,,
no,,,no,20.0,2008.0,0.0,22000000.0,5.0,2016,8.0,3.044522437723423,16.906553056777135,2016,0.0,,,,
no,no,no,yes,7.0,1975.0,0.0,3000000.0,20.0,2016,41.0,2.0794415416798357,14.914123179965662,2016,0.0,0.0,,,
no,yes,no,yes,15.0,2005.0,0.0,3500000.0,0.0,2016,11.0,2.772588722239781,15.068273812173887,2016,0.0,1.0,,,
no,no,no,yes,11.0,2000.0,0.0,8000000.0,5.0,2016,16.0,2.4849066497880004,15.894952224644102,2016,0.0,0.0,,,
no,no,no,no,10.0,2010.0,0.0,1540000.0,100.0,2016,6.0,2.3978952727983707,14.24729362374025,2016,0.0,0.0,,,
no,no,,no,155.0,1994.0,0.0,92000000.0,3.0,2016,22.0,5.049856007249537,18.33729914588288,2016,0.0,0.0,,,
no,no,no,,589.0,2008.0,100.0,110000000.0,0.0,2016,8.0,6.380122536899765,18.5159909328476,2016,0.0,0.0,,,
no,no,no,yes,5.0,2016.0,0.0,,0.0,2016,0.0,1.791759469228055,,2016,0.0,0.0,,,
no,no,no,no,5.0,1985.0,0.0,4500000.0,10.0,2016,31.0,1.791759469228055,15.319588176962746,2016,0.0,0.0,,,
no,no,no,no,22.0,1981.0,0.0,850000.0,5.0,2016,35.0,3.1354942159291497,13.652992804936396,2016,0.0,0.0,,,
no,no,no,yes,7.0,1981.0,0.0,500000.0,0.0,2016,35.0,2.0794415416798357,13.122365377402328,2016,0.0,0.0,,,
no,yes,no,no,120.0,1996.0,0.0,1600000.0,70.0,2016,20.0,4.795790545596741,14.285514812209815,2016,0.0,1.0,,,
no,no,yes,yes,16.0,1988.0,0.0,5057395.0,0.0,2016,28.0,2.833213344056216,15.43636228429308,2016,0.0,0.0,,,
no,no,yes,no,40.0,1980.0,0.0,47000000.0,20.0,2016,36.0,3.713572066704308,17.665658180950928,2016,0.0,0.0,,,
no,no,no,no,100.0,1980.0,0.0,,,2016,36.0,4.61512051684126,,2016,0.0,0.0,,,
no,no,no,yes,25.0,1998.0,0.0,1500000.0,0.0,2016,18.0,3.258096538021482,14.220976332738882,2016,0.0,0.0,,,
yes,no,no,yes,239.0,1960.0,0.0,210000000.0,0.0,2016,56.0,5.480638923341991,19.162618093443648,2016,1.0,0.0,,,
no,no,no,no,22.0,2003.0,0.0,5500000.0,0.0,2016,13.0,3.1354942159291497,15.520258832020865,2016,0.0,0.0,,,
yes,no,,no,45.0,1997.0,0.0,1700000.0,0.0,2016,19.0,3.828641396489095,14.346139397261565,2016,1.0,0.0,,,
no,no,no,no,62.0,1970.0,0.0,13000000.0,2.0,2016,46.0,4.143134726391533,16.380459992348886,2016,0.0,0.0,,,
no,no,,no,7.0,1980.0,30.0,1200000.0,0.0,2016,36.0,2.0794415416798357,13.997832948091215,2016,0.0,0.0,,,
no,no,no,no,5.0,2013.0,0.0,100000.0,10.0,2016,3.0,1.791759469228055,11.51293546492023,2016,0.0,0.0,,,
no,no,,yes,30.0,2008.0,0.0,6000000.0,10.0,2016,8.0,3.4339872044851463,15.607270193858982,2016,0.0,0.0,,,
no,no,,yes,200.0,1991.0,0.0,18400000.0,0.0,2016,25.0,5.303304908059076,16.72786127692704,2016,0.0,0.0,,,
no,no,no,no,100.0,1992.0,0.0,18500000.0,0.0,2016,24.0,4.61512051684126,16.733281344102608,2016,0.0,0.0,,,
no,no,yes,yes,13.0,1994.0,0.0,984400.0,1.0,2016,22.0,2.6390573296152584,13.799788613345738,2016,0.0,0.0,,,
no,no,no,no,75.0,2009.0,0.0,,70.0,2016,7.0,4.330733340286331,,2016,0.0,0.0,,,
,no,,yes,6.0,2010.0,0.0,880000.0,0.0,2016,6.0,1.9459101490553132,13.68767832281738,2016,,0.0,,,
no,no,no,yes,30.0,2004.0,0.0,3700000.0,0.0,2016,12.0,3.4339872044851463,15.123843647884687,2016,0.0,0.0,,,
no,no,no,yes,6.0,1980.0,0.0,,0.0,2016,36.0,1.9459101490553132,,2016,0.0,0.0,,,
no,no,no,no,770.0,1971.0,0.0,,5.0,2016,45.0,6.647688373563329,,2016,0.0,0.0,,,
no,no,no,yes,7.0,1963.0,0.0,1100000.0,0.0,2016,53.0,2.0794415416798357,13.910821646859095,2016,0.0,0.0,,,
no,no,no,yes,6.0,1990.0,0.0,2000000.0,0.0,2016,26.0,1.9459101490553132,14.508658238524095,2016,0.0,0.0,,,
yes,no,yes,yes,110.0,1996.0,0.0,8996000.0,100.0,2016,20.0,4.709530201312334,16.012290703221854,2016,1.0,0.0,,,
no,no,no,no,4.0,2013.0,0.0,1030000.0,2.0,2016,3.0,1.6094379124341003,13.845070331079134,2016,0.0,0.0,,,
no,no,no,no,60.0,1973.0,0.0,40050000.0,80.0,2016,43.0,4.110873864173311,17.50563925644743,2016,0.0,0.0,,,
no,no,no,no,23.0,2002.0,0.0,2100000.0,10.0,2016,14.0,3.1780538303479458,14.557448378884015,2016,0.0,0.0,,,
no,no,no,,110.0,2000.0,0.0,14000000.0,0.0,2016,16.0,4.709530201312334,16.454567959008102,2016,0.0,0.0,,,
no,no,,no,156.0,1990.0,0.0,,5.0,2016,26.0,5.056245805348308,,2016,0.0,0.0,,,
yes,no,no,no,20.0,2002.0,0.0,900000.0,2.0,2016,14.0,3.044522437723423,13.710151153416941,2016,1.0,0.0,,,
no,no,no,yes,23.0,1995.0,0.0,500000.0,0.0,2016,21.0,3.1780538303479458,13.122365377402328,2016,0.0,0.0,,,
no,no,no,no,150.0,1990.0,0.0,16000000.0,30.0,2016,26.0,5.017279836814924,16.588099342704055,2016,0.0,0.0,,,
,no,,yes,14.0,2011.0,0.0,,0.0,2016,5.0,2.70805020110221,,2016,,0.0,,,
no,no,no,yes,9.0,1990.0,0.0,,100.0,2016,26.0,2.302585092994046,,2016,0.0,0.0,,,
no,no,yes,yes,15.0,1995.0,0.0,15000000.0,0.0,2016,21.0,2.772588722239781,16.52356082573315,2016,0.0,0.0,,,
no,no,no,no,40.0,2004.0,0.0,4000000.0,0.0,2016,12.0,3.713572066704308,15.201805169084134,2016,0.0,0.0,,,
no,yes,no,,11.0,2004.0,0.0,4500000.0,0.0,2016,12.0,2.4849066497880004,15.319588176962746,2016,0.0,1.0,,,
no,no,no,no,62.0,2014.0,0.0,2000000.0,80.0,2016,2.0,4.143134726391533,14.508658238524095,2016,0.0,0.0,,,
no,no,no,no,25.0,2009.0,0.0,7500000.0,0.0,2016,7.0,3.258096538021482,15.830413711839864,2016,0.0,0.0,,,
no,no,no,yes,28.0,1995.0,0.0,3000000.0,0.0,2016,21.0,3.367295829986474,14.914123179965662,2016,0.0,0.0,,,
no,no,no,no,95.0,1988.0,0.0,7000000.0,0.0,2016,28.0,4.564348191467836,15.76142084987672,2016,0.0,0.0,,,
no,no,no,no,32.0,1999.0,0.0,13000000.0,10.0,2016,17.0,3.4965075614664802,16.380459992348886,2016,0.0,0.0,,,
no,no,no,no,15.0,1986.0,0.0,2200000.0,0.0,2016,30.0,2.772588722239781,14.603968372873895,2016,0.0,0.0,,,
,no,no,yes,22.0,1990.0,0.0,230000.0,0.0,2016,26.0,3.1354942159291497,12.345838935721968,2016,,0.0,,,
no,no,no,yes,60.0,1991.0,0.0,37000000.0,0.0,2016,25.0,4.110873864173311,17.426428497635523,2016,0.0,0.0,,,
no,no,,no,450.0,1982.0,0.0,,0.0,2016,34.0,6.111467339502679,,2016,0.0,0.0,,,
no,yes,yes,yes,24.0,2001.0,0.0,20000000.0,0.0,2016,15.0,3.2188758248682006,16.811242881518265,2016,0.0,1.0,,,
no,no,,yes,8.0,1983.0,0.0,5000000.0,20.0,2016,33.0,2.1972245773362196,15.424948670398354,2016,0.0,0.0,,,
no,no,no,no,20.0,2013.0,0.0,2400000.0,2.0,2016,3.0,3.044522437723423,14.690979711984754,2016,0.0,0.0,,,
no,no,no,yes,12.0,2006.0,0.0,,30.0,2016,10.0,2.5649493574615367,,2016,0.0,0.0,,,
yes,no,no,no,7.0,2012.0,0.0,600000.0,0.0,2016,4.0,2.0794415416798357,13.304686600863562,2016,1.0,0.0,,,
no,no,no,no,380.0,2008.0,0.0,47944950.0,0.0,2016,8.0,5.942799375126701,17.685564056565017,2016,0.0,0.0,,,
no,no,no,yes,7.0,1995.0,0.0,750000.0,0.0,2016,21.0,2.0794415416798357,13.527829818844937,2016,0.0,0.0,,,
no,no,no,,5.0,2010.0,0.0,40000.0,0.0,2016,6.0,1.791759469228055,10.596659732783579,2016,0.0,0.0,,,
no,no,no,no,5.0,2008.0,0.0,3179000.0,0.0,2016,8.0,1.791759469228055,14.972077554457218,2016,0.0,0.0,,,
,,no,no,100.0,1991.0,0.0,,0.0,2016,25.0,4.61512051684126,,2016,,,,,
no,no,no,yes,12.0,2003.0,0.0,19000000.0,0.0,2016,13.0,2.5649493574615367,16.759949589762293,2016,0.0,0.0,,,
no,no,no,yes,9.0,1972.0,0.0,950000.0,2.0,2016,44.0,2.302585092994046,13.76421831620775,2016,0.0,0.0,,,
no,no,no,no,6.0,2009.0,0.0,170000.0,0.0,2016,7.0,1.9459101490553132,12.04355959836804,2016,0.0,0.0,,,
no,no,yes,no,50.0,1957.0,0.0,3110000.0,3.0,2016,59.0,3.9318256327243257,14.950133605698774,2016,0.0,0.0,,,
no,no,no,no,9.0,2005.0,0.0,1800000.0,0.0,2016,11.0,2.302585092994046,14.403297778421795,2016,0.0,0.0,,,
no,no,yes,yes,16.0,1962.0,0.0,14700000.0,0.0,2016,54.0,2.833213344056216,16.503358119776173,2016,0.0,0.0,,,
yes,no,no,no,21.0,1992.0,0.0,1300000.0,0.0,2016,24.0,3.091042453358316,14.077875591662238,2016,1.0,0.0,,,
no,no,no,no,20.0,2010.0,0.0,3600000.0,0.0,2016,6.0,3.044522437723423,15.096444681204078,2016,0.0,0.0,,,
no,no,no,no,14.0,1985.0,0.0,800000.0,0.0,2016,31.0,2.70805020110221,13.592368256649284,2016,0.0,0.0,,,
no,no,no,no,13.0,2000.0,0.0,1200000.0,0.0,2016,16.0,2.6390573296152584,13.997832948091215,2016,0.0,0.0,,,
no,no,yes,no,25.0,1978.0,0.0,,0.0,2016,38.0,3.258096538021482,,2016,0.0,0.0,,,
yes,yes,no,no,55.0,2007.0,0.0,22000000.0,0.0,2016,9.0,4.02535169073515,16.906553056777135,2016,1.0,1.0,,,
no,no,no,yes,5.0,2012.0,0.0,200000.0,0.0,2016,4.0,1.791759469228055,12.206077645517674,2016,0.0,0.0,,,
no,no,no,no,50.0,1983.0,0.0,5000000.0,0.0,2016,33.0,3.9318256327243257,15.424948670398354,2016,0.0,0.0,,,
no,no,no,no,5.0,2014.0,0.0,7500000.0,0.0,2016,2.0,1.791759469228055,15.830413711839864,2016,0.0,0.0,,,
,no,,no,380.0,1989.0,0.0,59000000.0,5.0,2016,27.0,5.942799375126701,17.893048018819147,2016,,0.0,,,
no,no,no,no,200.0,2002.0,0.0,190000000.0,0.0,2016,14.0,5.303304908059076,19.06253463538792,2016,0.0,0.0,,,
no,no,yes,yes,6.0,1992.0,0.0,1100000.0,5.0,2016,24.0,1.9459101490553132,13.910821646859095,2016,0.0,0.0,,,
no,no,no,no,10.0,2013.0,0.0,500000.0,0.0,2016,3.0,2.3978952727983707,13.122365377402328,2016,0.0,0.0,,,
yes,no,no,yes,30.0,2008.0,0.0,950000.0,0.0,2016,8.0,3.4339872044851463,13.76421831620775,2016,1.0,0.0,,,
no,no,,yes,20.0,1992.0,0.0,1300000.0,0.0,2016,24.0,3.044522437723423,14.077875591662238,2016,0.0,0.0,,,
no,no,no,yes,5.0,1997.0,0.0,890000.0,0.0,2016,19.0,1.791759469228055,13.698977865303197,2016,0.0,0.0,,,
no,no,,no,1300.0,1997.0,0.0,120000000.0,15.0,2016,19.0,7.170888478512505,18.603002309079653,2016,0.0,0.0,,,
no,no,no,no,35.0,2015.0,0.0,7250000.0,0.0,2016,1.0,3.58351893845611,15.796512164761882,2016,0.0,0.0,,,
no,no,no,yes,10.0,2010.0,0.0,1000000.0,0.0,2016,6.0,2.3978952727983707,13.815511557963774,2016,0.0,0.0,,,
no,no,no,yes,120.0,2000.0,0.0,5000000.0,0.0,2016,16.0,4.795790545596741,15.424948670398354,2016,0.0,0.0,,,
no,no,yes,no,1500.0,1979.0,0.0,,0.0,2016,37.0,7.313886831633462,,2016,0.0,0.0,,,
no,no,no,yes,30.0,1993.0,0.0,850000.0,0.0,2016,23.0,3.4339872044851463,13.652992804936396,2016,0.0,0.0,,,
no,no,,no,84.0,1975.0,0.0,,5.0,2016,41.0,4.442651256490317,,2016,0.0,0.0,,,
yes,yes,no,no,57.0,2000.0,0.0,9000000.0,0.0,2016,16.0,4.060443010546419,16.012735246411598,2016,1.0,1.0,,,
no,no,no,yes,8.0,1989.0,0.0,1000000.0,30.0,2016,27.0,2.1972245773362196,13.815511557963774,2016,0.0,0.0,,,
no,yes,no,no,30.0,2006.0,0.0,6000000.0,0.0,2016,10.0,3.4339872044851463,15.607270193858982,2016,0.0,1.0,,,
no,no,no,no,10.0,2002.0,0.0,2500000.0,0.0,2016,14.0,2.3978952727983707,14.731801689838349,2016,0.0,0.0,,,
no,no,no,no,9.0,1986.0,0.0,,0.0,2016,30.0,2.302585092994046,,2016,0.0,0.0,,,
no,no,yes,no,90.0,2003.0,0.0,3671553.0,0.0,2016,13.0,4.51085950651685,15.116125563650703,2016,0.0,0.0,,,
no,no,no,no,30.0,2000.0,0.0,6000000.0,0.0,2016,16.0,3.4339872044851463,15.607270193858982,2016,0.0,0.0,,,
no,no,no,yes,20.0,1990.0,0.0,6000000.0,0.0,2016,26.0,3.044522437723423,15.607270193858982,2016,0.0,0.0,,,
no,no,no,yes,200.0,1995.0,0.0,67000000.0,0.0,2016,21.0,5.303304908059076,18.020203192280615,2016,0.0,0.0,,,
no,no,no,no,150.0,1995.0,0.0,10000000.0,10.0,2016,21.0,5.017279836814924,16.118095750958314,2016,0.0,0.0,,,
no,no,no,no,20.0,2009.0,0.0,2650000.0,0.0,2016,7.0,3.044522437723423,14.790070575320824,2016,0.0,0.0,,,
yes,yes,no,no,750.0,1989.0,0.0,28000000.0,70.0,2016,27.0,6.621405651764134,17.147715103853763,2016,1.0,1.0,,,
yes,no,no,no,6.0,2010.0,0.0,362700.0,10.0,2016,6.0,1.9459101490553132,12.801334082366724,2016,1.0,0.0,,,
no,no,yes,no,25.0,1995.0,0.0,3737000.0,0.0,2016,21.0,3.258096538021482,15.133793976061913,2016,0.0,0.0,,,
yes,no,no,yes,10.0,2000.0,0.0,1600000.0,,2016,16.0,2.3978952727983707,14.285514812209815,2016,1.0,0.0,,,
no,no,no,no,12.0,1991.0,0.0,,0.0,2016,25.0,2.5649493574615367,,2016,0.0,0.0,,,
no,no,no,no,11.0,1993.0,0.0,,0.0,2016,23.0,2.4849066497880004,,2016,0.0,0.0,,,
no,no,no,no,16.0,1946.0,0.0,0.0,0.0,2016,70.0,2.833213344056216,0.0,2016,0.0,0.0,,,
no,no,,no,132.0,1991.0,0.0,12000000.0,0.0,2016,25.0,4.890349128221754,16.300417291085605,2016,0.0,0.0,,,
no,no,,yes,7.0,1997.0,0.0,1300000.0,0.0,2016,19.0,2.0794415416798357,14.077875591662238,2016,0.0,0.0,,,
no,no,yes,yes,125.0,1994.0,0.0,,0.0,2016,22.0,4.836281906951478,,2016,0.0,0.0,,,
no,no,no,no,5.0,2005.0,0.0,1200000.0,0.0,2016,11.0,1.791759469228055,13.997832948091215,2016,0.0,0.0,,,
yes,yes,no,no,100.0,1996.0,0.0,31000000.0,2.0,2016,20.0,4.61512051684126,17.249497794707484,2016,1.0,1.0,,,
no,yes,no,yes,80.0,1996.0,0.0,8000000.0,0.0,2016,20.0,4.394449154672439,15.894952224644102,2016,0.0,1.0,,,
no,no,no,,867.0,2008.0,0.0,,0.0,2016,8.0,6.7661917146603505,,2016,0.0,0.0,,,
no,yes,no,yes,25.0,1989.0,0.0,5270000.0,10.0,2016,27.0,3.258096538021482,15.477541110270847,2016,0.0,1.0,,,
no,yes,no,yes,70.0,2003.0,0.0,21368000.0,2.0,2016,13.0,4.2626798770413155,16.877405080570885,2016,0.0,1.0,,,
no,no,no,no,93.0,2003.0,0.0,207000000.0,0.0,2016,13.0,4.543294782270004,19.14822935606056,2016,0.0,0.0,,,
no,no,no,no,175.0,1995.0,0.0,,0.0,2016,21.0,5.170483995038151,,2016,0.0,0.0,,,
no,no,no,no,3830.0,1980.0,41.0,1553023983.0,0.0,2016,36.0,8.25088114470065,21.163469824651145,2016,0.0,0.0,,,
no,yes,no,yes,25.0,1984.0,0.0,150000000.0,0.0,2016,32.0,3.258096538021482,18.826145858727198,2016,0.0,1.0,,,
no,no,yes,yes,9.0,2004.0,0.0,250000.0,0.0,2016,12.0,2.302585092994046,12.429220196836383,2016,0.0,0.0,,,
no,no,no,yes,20.0,2002.0,100.0,1470000.0,0.0,2016,14.0,3.044522437723423,14.200773639026796,2016,0.0,0.0,,,
no,no,,no,2500.0,1991.0,0.0,247853100.0,5.0,2016,25.0,7.824445930877619,19.328346793952345,2016,0.0,0.0,,,
no,no,no,no,15.0,2000.0,0.0,1900000.0,0.0,2016,16.0,2.772588722239781,14.45736497045232,2016,0.0,0.0,,,
yes,yes,,no,120.0,1986.0,46.0,55000000.0,30.0,2016,30.0,4.795790545596741,17.822843761378564,2016,1.0,1.0,,,
yes,yes,,yes,55.0,1979.0,0.0,2200000.0,0.0,2016,37.0,4.02535169073515,14.603968372873895,2016,1.0,1.0,,,
no,no,,,10.0,1981.0,0.0,600000.0,0.0,2016,35.0,2.3978952727983707,13.304686600863562,2016,0.0,0.0,,,
no,no,no,yes,13.0,1988.0,0.0,871230.0,1.0,2016,28.0,2.6390573296152584,13.677662433071589,2016,0.0,0.0,,,
no,no,no,no,40.0,2000.0,0.0,10000000.0,0.0,2016,16.0,3.713572066704308,16.118095750958314,2016,0.0,0.0,,,
no,no,no,no,40.0,1898.0,0.0,3000000.0,0.0,2016,118.0,3.713572066704308,14.914123179965662,2016,0.0,0.0,,,
no,no,no,yes,40.0,2002.0,0.0,1300000.0,80.0,2016,14.0,3.713572066704308,14.077875591662238,2016,0.0,0.0,,,
no,no,no,no,5.0,2006.0,0.0,600000.0,5.0,2016,10.0,1.791759469228055,13.304686600863562,2016,0.0,0.0,,,
no,no,no,no,150.0,1992.0,0.0,7400000.0,0.0,2016,24.0,5.017279836814924,15.816990693309524,2016,0.0,0.0,,,
